path,barrio,localidad,categoria,descripcion
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/marcos_juarez_02-10861.jpg,,Córdoba Capital,General,Marcos Juarez 02-10861.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/marcos_juarez_03-10860.jpg,,Córdoba Capital,General,Marcos Juarez 03-10860.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Museo_Historico_Provincial_Marques_de_Sobre_Monte_10-10840.jpg,,Córdoba Capital,General,Museo Historico Provincial Marques De Sobre Monte 10-10840.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Observatorio_Astron__mico_de_C__rdoba_01-10862.jpg,Observatorio,Córdoba Capital,Diques y Ríos,Observatorio Astron Mico De C Rdoba 01-10862.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Observatorio_Astronomico_Argentino_en_Bosque_Alegre_5-10858.jpg,Observatorio,Córdoba Capital,Diques y Ríos,Observatorio Astronomico Argentino En Bosque Alegre 5-10858.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Pampa_de_Achala_10-10863.jpg,,Córdoba Capital,General,Pampa De Achala 10-10863.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/parque_sarmiento_cordoba_54-10841.jpg,,Córdoba Capital,Plazas y Parques,Parque Sarmiento Cordoba 54-10841.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Postal_de_epoca_Cordoba_Plaza_San_Martin_11-10844.jpg,,Córdoba Capital,Plazas y Parques,Postal De Epoca Cordoba Plaza San Martin 11-10844.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Postal_de_epoca_Cordoba_Plaza_San_Martin_12-10843.jpg,,Córdoba Capital,Plazas y Parques,Postal De Epoca Cordoba Plaza San Martin 12-10843.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Postal_de_epoca_Cordoba_Plaza_San_Martin_13-10842.jpg,,Córdoba Capital,Plazas y Parques,Postal De Epoca Cordoba Plaza San Martin 13-10842.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/REVOLUCION_LIBERTADORA_cordoba_34-10864.jpg,,Córdoba Capital,General,Revolucion Libertadora Cordoba 34-10864.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/san_vicente_cordoba_17-10832.jpg,,Córdoba Capital,General,San Vicente Cordoba 17-10832.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/UNIVERSIDAD_DE_CORDOBA_08-10835.jpg,,Córdoba Capital,Educación,Universidad De Cordoba 08-10835.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/UNIVERSIDAD_DE_CORDOBA_09-10834.jpg,,Córdoba Capital,Educación,Universidad De Cordoba 09-10834.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/UNIVERSIDAD_DE_CORDOBA_10-10833.jpg,,Córdoba Capital,Educación,Universidad De Cordoba 10-10833.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Usina_La_Tablada_cordoba_01-10857.jpg,,Córdoba Capital,Industria,Usina La Tablada Cordoba 01-10857.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/villa_carlos_paz_93-10865.jpg,,Córdoba Capital,General,Villa Carlos Paz 93-10865.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Dolores_04-10866.jpg,,Córdoba Capital,General,Villa Dolores 04-10866.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Calles_y_lugares_204-10877.jpg,,Córdoba Capital,Calles y Avenidas,Villa Maria Calles Y Lugares 204-10877.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Calles_y_lugares_205-10876.jpg,,Córdoba Capital,Calles y Avenidas,Villa Maria Calles Y Lugares 205-10876.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Calles_y_lugares_206-10875.jpg,,Córdoba Capital,Calles y Avenidas,Villa Maria Calles Y Lugares 206-10875.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Calles_y_lugares_207-10874.jpg,,Córdoba Capital,Calles y Avenidas,Villa Maria Calles Y Lugares 207-10874.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Carnavales_y_Estudiantinas_73-10879.jpg,,Córdoba Capital,General,Villa Maria Carnavales Y Estudiantinas 73-10879.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Carnavales_y_Estudiantinas_74-10878.jpg,,Córdoba Capital,General,Villa Maria Carnavales Y Estudiantinas 74-10878.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_clubes_parques_plazas_confiterias_y_paseos_236-10880.jpg,,Córdoba Capital,Comercios,Villa Maria Clubes Parques Plazas Confiterias Y Paseos 236-10880.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Comercios_fabricas_y_estaciones_de_servicio_229-10882.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Comercios Fabricas Y Estaciones De Servicio 229-10882.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Comercios_fabricas_y_estaciones_de_servicio_230-10881.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Comercios Fabricas Y Estaciones De Servicio 230-10881.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Deporte_366-10885.jpg,,Córdoba Capital,General,Villa Maria Deporte 366-10885.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Deporte_368-10883.jpg,,Córdoba Capital,General,Villa Maria Deporte 368-10883.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_348-10873.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 348-10873.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_349-10872.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 349-10872.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_350-10871.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 350-10871.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_351-10870.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 351-10870.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_352-10869.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 352-10869.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_353-10868.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 353-10868.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Diarios_gacetas_revistas_y_documentos_354-10867.jpg,,Córdoba Capital,Diques y Ríos,Villa Maria Diarios Gacetas Revistas Y Documentos 354-10867.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_379-10894.jpg,,Córdoba Capital,General,Villa Maria Educacion 379-10894.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_380-10893.jpg,,Córdoba Capital,General,Villa Maria Educacion 380-10893.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_381-10892.jpg,,Córdoba Capital,General,Villa Maria Educacion 381-10892.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_382-10891.jpg,,Córdoba Capital,General,Villa Maria Educacion 382-10891.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_383-10890.jpg,,Córdoba Capital,General,Villa Maria Educacion 383-10890.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_384-10889.jpg,,Córdoba Capital,General,Villa Maria Educacion 384-10889.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_385-10888.jpg,,Córdoba Capital,General,Villa Maria Educacion 385-10888.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_386-10887.jpg,,Córdoba Capital,General,Villa Maria Educacion 386-10887.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Educacion_387-10886.jpg,,Córdoba Capital,General,Villa Maria Educacion 387-10886.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Personalidades_y_eventos_sociales_249-10900.jpg,,Córdoba Capital,General,Villa Maria Personalidades Y Eventos Sociales 249-10900.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Personalidades_y_eventos_sociales_250-10899.jpg,,Córdoba Capital,General,Villa Maria Personalidades Y Eventos Sociales 250-10899.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Personalidades_y_eventos_sociales_251-10898.jpg,,Córdoba Capital,General,Villa Maria Personalidades Y Eventos Sociales 251-10898.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Personalidades_y_eventos_sociales_252-10897.jpg,,Córdoba Capital,General,Villa Maria Personalidades Y Eventos Sociales 252-10897.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Personalidades_y_eventos_sociales_253-10896.jpg,,Córdoba Capital,General,Villa Maria Personalidades Y Eventos Sociales 253-10896.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10801-10900/Villa_Maria_Personalidades_y_eventos_sociales_254-10895.jpg,,Córdoba Capital,General,Villa Maria Personalidades Y Eventos Sociales 254-10895.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/201486_A_copin-10946.jpg,,Córdoba Capital,General,[REVISAR]
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/20181022_153715_copin_c_avenida-10930.jpg,,Córdoba Capital,Calles y Avenidas,[REVISAR]
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/20181022_155039_copin_avenida-10945.jpg,,Córdoba Capital,Calles y Avenidas,[REVISAR]
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/71152537_2432807930095352_3707112330467737600_o-10966.jpg,,Córdoba Capital,General,[REVISAR]
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/72370963_2430361213673357_7338649097840099328_o-10965.jpg,,Córdoba Capital,General,[REVISAR]
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/alta_gracia_51_Oscar_Antonio_Moyano-10951.jpg,,Córdoba Capital,General,Alta Gracia 51 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/alta_gracia_52_Oscar_Antonio_Moyano-10950.jpg,,Córdoba Capital,General,Alta Gracia 52 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Anuncios_y_Publicidades_06_Jorge_Etchevarne_Brichetto-10984.jpg,,Córdoba Capital,Anuncios y Publicidades,Anuncios Y Publicidades 06 Jorge Etchevarne
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Barrio_Alberdi_22-10967.jpg,Alberdi,Córdoba Capital,Diques y Ríos,Barrio Alberdi 22-10967.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Barrio_Alta_Cordoba_17-10979.jpg,,Córdoba Capital,Diques y Ríos,Barrio Alta Cordoba 17-10979.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Barrio_Alta_Cordoba_18-10980.jpg,,Córdoba Capital,Diques y Ríos,Barrio Alta Cordoba 18-10980.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Barrio_Alta_Cordoba_19-10981.jpg,,Córdoba Capital,Diques y Ríos,Barrio Alta Cordoba 19-10981.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/barrio_maipu_cordoba_01_Nuni_Aranda-10960.jpg,,Córdoba Capital,Diques y Ríos,Barrio Maipu Cordoba 01 Nuni
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/barrio_san_martin_09_Oscar_Antonio_Moyano-10937.jpg,,Córdoba Capital,Diques y Ríos,Barrio San Martin 09 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/barrio_san_martin_10_Oscar_Antonio_Moyano-10936.jpg,,Córdoba Capital,Diques y Ríos,Barrio San Martin 10 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/barrio_san_martin_11_Oscar_Antonio_Moyano-10935.jpg,,Córdoba Capital,Diques y Ríos,Barrio San Martin 11 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Bell_Villa_04-10969.jpg,,Córdoba Capital,General,Bell Villa 04-10969.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Cabildo_de_Cordoba_02_Marcelo_Ferretti-10939.jpg,,Córdoba Capital,Edificios Públicos,Cabildo De Cordoba 02 Marcelo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/cargos_de_gobierno_01-10975.jpg,,Córdoba Capital,General,Cargos De Gobierno 01-10975.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Catedral_de_Cordoba_11_Marcelo_Ferretti-10964.jpg,,Córdoba Capital,Edificios Religiosos,Catedral De Cordoba 11 Marcelo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Catedral_de_Cordoba_12_Marcelo_Ferretti-10963.jpg,,Córdoba Capital,Edificios Religiosos,Catedral De Cordoba 12 Marcelo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Colegio_Nacional_de_Monserrat_01_Guillermo_Garc__a_Marsal-10995.jpg,,Córdoba Capital,Educación,Colegio Nacional De Monserrat 01 Guillermo Garc A
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/cordoba_ciudad_carte_de_visite_07_Oscar_Antonio_Moyano-10949.jpg,,Córdoba Capital,General,Cordoba Ciudad Carte De Visite 07 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/cordoba_ciudad_carte_de_visite_08_Oscar_Antonio_Moyano-10948.jpg,,Córdoba Capital,General,Cordoba Ciudad Carte De Visite 08 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Cordoba_ciudad_deportes_40_Marcelo_Molina-10954.jpg,,Córdoba Capital,General,Cordoba Ciudad Deportes 40 Marcelo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Cordoba_ciudad_deportes_41_Mel_Gaitan-10958.jpg,,Córdoba Capital,General,Cordoba Ciudad Deportes 41 Mel
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Cordoba_Jardin_Zoologico_31_Cristian_Albarracin-10959.jpg,Jardín,Córdoba Capital,Plazas y Parques,Cordoba Jardin Zoologico 31 Cristian
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Cordoba_Templos_15_Alejandra_Flores-10941.jpg,,Córdoba Capital,General,Cordoba Templos 15 Alejandra
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Cordoba_Templos_16_Marcelo_Ferretti-10996.jpg,,Córdoba Capital,General,Cordoba Templos 16 Marcelo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/cordoba_zona_centro_86_Ana_Maria-10940.jpg,Centro,Córdoba Capital,General,Cordoba Zona Centro 86 Ana
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/cruz_del_eje_5_Cecilia_Arg__ello-10932.jpg,,Córdoba Capital,General,Cruz Del Eje 5 Cecilia Arg Ello-10932.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Desfiles_Ceremoniales_Cordoba_ciudad_13_Jorge_Etchevarne_Brichetto-10962.jpg,,Córdoba Capital,General,Desfiles Ceremoniales Cordoba Ciudad 13 Jorge Etchevarne
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Dique_San_Roque_150-10972.jpg,,Córdoba Capital,Diques y Ríos,Dique San Roque 150-10972.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Fabrica_Militar_Aviones_Cordoba_13_Ernesto_Guillermo_Abril-10987.jpg,,Córdoba Capital,Industria,Fabrica Militar Aviones Cordoba 13 Ernesto Guillermo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Fabrica_Militar_Aviones_Cordoba_14_Ernesto_Guillermo_Abril-10986.jpg,,Córdoba Capital,Industria,Fabrica Militar Aviones Cordoba 14 Ernesto Guillermo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Fabrica_Militar_Aviones_Cordoba_15_Ernesto_Guillermo_Abril-10985.jpg,,Córdoba Capital,Industria,Fabrica Militar Aviones Cordoba 15 Ernesto Guillermo
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/gobernacion_cordoba_a__o3_18_08_1900_num98-10982.jpg,,Córdoba Capital,General,Gobernacion Cordoba A O3 18 08 1900 Num98-10982.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Hoteles_cordoba_07-10977.jpg,,Córdoba Capital,Comercios,Hoteles Cordoba 07-10977.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Humor_en_cordoba_10-10978.jpg,,Córdoba Capital,General,Humor En Cordoba 10-10978.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/LABOULAYE_01_Jorge_Etchevarne_Brichetto-10952.jpg,,Laboulaye,General,Laboulaye 01 Jorge Etchevarne
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/la_falda_19_Mirta_Bonomo-10953.jpg,,Córdoba Capital,General,La Falda 19 Mirta
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/marcos_juarez_04_Guillermo_Garc__a_Marsal-10957.jpg,,Córdoba Capital,General,Marcos Juarez 04 Guillermo Garc A
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/marcos_juarez_05_Guillermo_Garc__a_Marsal-10956.jpg,,Córdoba Capital,General,Marcos Juarez 05 Guillermo Garc A
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/marcos_juarez_06_Guillermo_Garc__a_Marsal-10955.jpg,,Córdoba Capital,General,Marcos Juarez 06 Guillermo Garc A
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Marull_Cordoba_01_Oscar_Antonio_Moyano-10942.jpg,,Córdoba Capital,General,Marull Cordoba 01 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Marull_Cordoba_02_Oscar_Antonio_Moyano-10943.jpg,,Córdoba Capital,General,Marull Cordoba 02 Oscar Antonio
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Mercados_Cordoba_11-10973.jpg,,Córdoba Capital,Comercios,Mercados Cordoba 11-10973.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Nueva_Cordoba_38-10970.jpg,,Córdoba Capital,General,Nueva Cordoba 38-10970.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Nueva_Cordoba_38-10971.jpg,,Córdoba Capital,General,Nueva Cordoba 38-10971.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/Pampa_de_Achala_11-10976.jpg,,Córdoba Capital,General,Pampa De Achala 11-10976.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/parque_sarmiento_cordoba_55_Ana_Maria-10931.jpg,,Córdoba Capital,Plazas y Parques,Parque Sarmiento Cordoba 55 Ana
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/PLaza_Espa__a_01_Jorge_Etchevarne_Brichetto-10961.jpg,,Córdoba Capital,Plazas y Parques,Plaza Espa A 01 Jorge Etchevarne
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/10901-11000/PLaza_Espa__a_02_Jorge_Etchevarne_Brichetto-10983.jpg,,Córdoba Capital,Plazas y Parques,Plaza Espa A 02 Jorge Etchevarne
